pp_idx,ppci_idx,name,vn_kv,isolated,sw_only
1899,1899,CNN_1001171505080210668640_E_918,110.0,False,False
1900,1900,CNN_62E_E_11932_10,110.0,False,True
1901,1901,CNN_F9R_C_18522_43,380.0,False,True
1902,1902,CNN_490M_E_3329_3,110.0,False,False
1903,1903,CNN_385B_E_19_15,110.0,False,True
1904,1904,CNN_529N_E_28_4,110.0,True,False
1905,1905,CNN_613A_E_5503_37,110.0,True,True
1906,1906,CNN_389A_E_2769_6,110.0,False,False
1907,1907,CNN_182_E_1060_6,110.0,False,False
1908,1908,CNN_712_E_18556_13,110.0,False,False
1909,1909,CNN_309G_E_19746_2,110.0,True,True
1910,1910,CNN_0504140857120447294852_E_330,110.0,False,False
1911,1911,CNN_122U_E_5493_14,110.0,False,False
1912,1912,CNN_1010092240070143668020_C_185,380.0,False,True
1913,1913,CNN_395A_E_20331_2,110.0,False,True
1914,1914,CNN_A328S_E_31062_5,110.0,True,True
1915,1915,CNN_625_E_1053_16,110.0,False,False
1916,1916,CNN_613U_E_5509_6,110.0,False,True
1917,1917,CNN_0804301456220197140293_E_335,110.0,False,False
1918,1918,CNN_52001.55/14 K5 violett_E_171,110.0,False,False
1919,1919,CNN_28C_J_14732_12,20.0,False,True
1920,1920,CNN_0503201501170049161150_E_128,110.0,False,False
1921,1921,CNN_11651.100 K11 blau_E_31060_3,110.0,False,False
1922,1922,CNN_712_E_18556_28,110.0,False,True
1923,1923,CNN_423E_E_22253_16,110.0,False,True
1924,1924,CNN_389A_J_2770_1,20.0,False,False
1925,1925,CNN_64001.39n U6/1 schwarz_E_293,110.0,False,False
1926,1926,CNN_2Z_J_5489_27,20.0,False,True
1927,1927,CNN_179U_E_9171_34,110.0,True,True
1928,1928,CNN_0505071241190302544528_E_469,110.0,False,False
1929,1929,CNN_41M_E_20328_4,110.0,False,False
1930,1930,CNN_245B_J_26150_5,6.0,False,True
1931,1931,CNN_486E_E_10392_9,110.0,False,True
1932,1932,CNN_1005091124510388900827_E_296,110.0,False,False
1933,1933,CNN_290F_E_16312_4,110.0,True,False
1934,1934,CNN_613A_E_5503_20,110.0,False,True
1935,1935,CNN_459B_E_3358_4,110.0,False,False
1936,1936,CNN_0503251749520119771886_E_103,110.0,False,True
1937,1937,CNN_F12R_C_18529_12,380.0,False,True
1938,1938,CNN_F8R_C_18521_12,380.0,True,True
1939,1939,CNN_0504220831140054149040_E_23_,110.0,False,False
1940,1940,CNN_55U_E_12886_8,110.0,False,True
1941,1941,CNN_1511090741450437796338_E_119,110.0,False,True
1942,1942,CNN_645_J_1_18,3.0,True,True
1943,1943,CNN_60007.66/1 C6/2A gelb_E_6038,110.0,False,False
1944,1944,CNN_697Y_E_3317_3,110.0,False,True
1945,1945,CNN_69C_E_21248_8,110.0,False,False
1946,1946,CNN_442A_J_12895_26,3.0,False,True
1947,1947,CNN_0504131138390571135374_E_290,110.0,False,True
1948,1948,CNN_685_E_10368_9,110.0,False,True
1949,1949,CNN_69C_J_21247_6,20.0,True,False
1950,1950,CNN_0504161417290881589544_E_147,110.0,False,True
1951,1951,CNN_F10R_C_18519_25,380.0,False,True
1952,1952,CNN_631B_E_3_6,110.0,False,True
1953,1953,CNN_36W_E_11931_6,110.0,False,False
1954,1954,CNN_0504171603490009294558_E_218,110.0,False,True
1955,1955,CNN_423E_J_22251_158,20.0,True,True
1956,1956,CNN_613U_E_5509_45,110.0,True,True
1957,1957,CNN_0503201207150114124435_E_128,110.0,False,False
1958,1958,CNN_675B_J_3816_31,20.0,False,True
1959,1959,CNN_290F_J_12764_52,20.0,True,True
1960,1960,CNN_205B_E_1057_12,110.0,False,True
1961,1961,CNN_288K_J_2357_38,20.0,False,True
1962,1962,CNN_113F_E_21808_17,110.0,False,True
1963,1963,CNN_625W_E_10378_1,110.0,False,False
1964,1964,CNN_11611.38 R11 schwarz_E_19636,110.0,False,False
1965,1965,CNN_687_E_10353_3,110.0,False,True
1966,1966,CNN_31U1_E_14720_3,110.0,True,True
1967,1967,CNN_113F_E_21808_18,110.0,False,True
1968,1968,CNN_264S_E_19627_3,110.0,False,True
1969,1969,CNN_407H_E_11936_9,110.0,False,True
1970,1970,CNN_605U1_E_20813_13,110.0,False,True
1971,1971,CNN_590B_E_5518_2,110.0,True,True
1972,1972,CNN_173A_E_24_9,110.0,False,True
1973,1973,CNN_712_E_18556_43,110.0,False,True
1974,1974,CNN_0804301456220197140293_E_335,110.0,False,False
1975,1975,CNN_428_J_8236_8,20.0,False,False
1976,1976,CNN_1005090922020112974120_E_103,110.0,False,True
1977,1977,CNN_486E_E_10392_6,110.0,False,True
1978,1978,CNN_268N_J_26135_8,6.0,False,True
1979,1979,CNN_630Z3_J_29041_4,6.0,False,True
1980,1980,CNN_712_E_18556_17,110.0,False,True
1981,1981,CNN_12U1_E_6034_8,110.0,False,True
1982,1982,CNN_144G_E_138_1,110.0,False,False
1983,1983,CNN_815_E_9670_5,110.0,False,False
1984,1984,CNN_0505071054340764151360_E_139,110.0,False,False
1985,1985,CNN_490M_J_3330_2,6.0,False,True
1986,1986,CNN_265_E_11933_15,110.0,False,True
1987,1987,CNN_1102021624450168466800_E_197,110.0,False,True
1988,1988,CNN_0710281702020439408440_E_553,110.0,False,False
1989,1989,CNN_0504131306000002525026_E_203,110.0,False,False
1990,1990,CNN_F10R_C_18519_11,380.0,False,True
1991,1991,CNN_697S_E_2764_18,110.0,False,True
1992,1992,CNN_490N_E_3339_1,110.0,False,False
1993,1993,CNN_F102NS_E_5501_29,110.0,False,True
1994,1994,CNN_589U1_E_5495_33,110.0,False,True
1995,1995,CNN_173A_E_24_10,110.0,True,True
1996,1996,CNN_632_J_27471_47,20.0,True,True
1997,1997,CNN_711_E_9183_9,110.0,False,True
1998,1998,CNN_0505081005400178469424_E_296,110.0,False,True
1999,1999,CNN_0504211825170071506974_E_275,110.0,False,True
2000,2000,CNN_428_E_27_12,110.0,False,False
2001,2001,CNN_F102NS_E_5501_10,110.0,False,False
2002,2002,CNN_0505101149170186825424_E_333,110.0,False,False
2003,2003,CNN_590B_E_5518_15,110.0,False,True
2004,2004,CNN_173A_E_24_51,110.0,True,True
2005,2005,CNN_0504171444070270685989_E_218,110.0,False,False
2006,2006,CNN_F102NS_E_5501_21,110.0,False,True
2007,2007,CNN_733_J_9179_38,20.0,True,True
2008,2008,CNN_173A_C_18547_1,380.0,False,False
2009,2009,CNN_173A_H_18546_1,30.0,False,False
2010,2010,CNN_F6R_E_19838_4,110.0,False,True
2011,2011,CNN_732M_J_28474_5,6.0,False,True
2012,2012,CNN_1511090741450437796338_E_119,110.0,False,False
2013,2013,CNN_4543.99 K11 blau_E_31059_1,110.0,False,False
2014,2014,CNN_651_J_11940_13,20.0,True,False
2015,2015,CNN_613U_E_5509_56,110.0,True,True
2016,2016,CNN_309G_J_2475_58,20.0,False,True
2017,2017,CNN_58001.312 B5 violett_E_20335,110.0,False,False
2018,2018,CNN_697S_H_18537_1,30.0,False,False
2019,2019,CNN_171D_E_22260_9,110.0,False,True
2020,2020,CNN_0505100743570108313440_E_261,110.0,False,False
2021,2021,CNN_0503201816360134985686_E_107,110.0,False,False
2022,2022,CNN_734_E_18551_30,110.0,False,True
2023,2023,CNN_62101.180/14 W6A blau_E_2646,110.0,False,False
2024,2024,CNN_407H_J_12135_45,20.0,True,True
2025,2025,CNN_265_E_11933_25,110.0,False,True
2026,2026,CNN_0505071054340764151360_E_139,110.0,False,True
2027,2027,CNN_625W_J_10380_13,20.0,False,True
2028,2028,CNN_712_E_18556_29,110.0,True,True
2029,2029,CNN_0504141007500220868408_E_203,110.0,False,True
2030,2030,CNN_442A_E_12892_2,110.0,False,True
2031,2031,CNN_732_E_28451_18,110.0,False,True
2032,2032,CNN_697Y_E_3301_3,110.0,False,True
2033,2033,CNN_0504211825170071506974_E_275,110.0,False,False
2034,2034,CNN_632_J_27471_11,20.0,True,False
2035,2035,CNN_F588S_J_5526_1,20.0,False,False
2036,2036,CNN_11611.84 A11 grün_E_19630_2,110.0,False,True
2037,2037,CNN_173A_J_20930_9,20.0,True,False
2038,2038,CNN_459B_E_3358_15,110.0,False,True
2039,2039,CNN_173A_C_18538_28,380.0,False,True
2040,2040,CNN_113F_E_21808_16,110.0,False,True
2041,2041,CNN_182Z_J_1702_29,20.0,False,False
2042,2042,CNN_1003031532260049706226_E_128,110.0,True,True
2043,2043,CNN_711_J_9187_9,20.0,False,False
2044,2044,CNN_62001.63b Z6 blau_E_22255_2,110.0,False,True
2045,2045,CNN_290F_J_12764_12,20.0,False,False
2046,2046,CNN_730_E_2750_8,110.0,False,True
2047,2047,CNN_613U_E_5509_21,110.0,False,True
2048,2048,CNN_625_E_1053_49,110.0,False,True
2049,2049,CNN_713_J_10383_1,10.0,True,False
2050,2050,CNN_1212040832300764619426_E_330,110.0,False,False
2051,2051,CNN_645_J_1_9,3.0,True,True
2052,2052,CNN_389A_E_2769_1,110.0,False,False
2053,2053,CNN_1603051632190015413174_E_185,110.0,True,False
2054,2054,CNN_0505091525540138590592_E_261,110.0,False,False
2055,2055,CNN_62101.180/14 W6B blau_E_2646,110.0,False,False
2056,2056,CNN_122S_E_22080_1,110.0,False,False
2057,2057,CNN_0503201749160174908738_E_163,110.0,False,False
2058,2058,CNN_697Y_J_3300_45,20.0,False,True
2059,2059,CNN_428_E_27_28,110.0,False,True
2060,2060,CNN_442A_J_12895_8,3.0,False,True
2061,2061,CNN_0504161613250000740601_E_330,110.0,False,True
2062,2062,CNN_18O_J_5232_7,20.0,False,False
2063,2063,CNN_625_J_30033_30,20.0,False,True
2064,2064,CNN_0504191336400070475328_E_553,110.0,True,False
2065,2065,CNN_428_E_27_25,110.0,True,True
2066,2066,CNN_57001.52 U5 rot_E_10369_1,110.0,False,False
2067,2067,CNN_734_E_18551_43,110.0,False,True
2068,2068,CNN_249K_E_3342_14,110.0,False,True
2069,2069,CNN_171D_J_4542_50,20.0,False,True
2070,2070,CNN_719_E_10789_6,110.0,True,False
2071,2071,CNN_675B_E_3327_15,110.0,False,True
2072,2072,CNN_413U1_E_12882_3,110.0,False,True
2073,2073,CNN_423E_J_22251_130,20.0,False,True
2074,2074,CNN_697S_E_2764_8,110.0,False,False
2075,2075,CNN_0505100743570264919234_E_261,110.0,False,False
2076,2076,CNN_67001.126 A11A grün_E_19633_,110.0,True,False
2077,2077,CNN_67001.59 A11a grün_E_19631_1,110.0,True,False
2078,2078,CNN_385B_J_22400_15,20.0,False,False
2079,2079,CNN_712_E_18556_18,110.0,True,True
2080,2080,CNN_0505081005400794109325_E_105,110.0,False,False
2081,2081,CNN_625_D_18527_8,220.0,False,True
2082,2082,CNN_301N_J_3950_50,20.0,False,True
2083,2083,CNN_173A_E_24_6,110.0,False,True
2084,2084,CNN_18O_E_5498_5,110.0,False,False
2085,2085,CNN_265_J_13697_153,20.0,False,True
2086,2086,CNN_490N_J_3340_1,6.0,False,False
2087,2087,CNN_1203121731370627853072_E_147,110.0,False,False
2088,2088,CNN_529N_J_29_14,20.0,False,True
2089,2089,CNN_122U_E_5493_20,110.0,False,False
2090,2090,CNN_F9R_C_18522_1,380.0,False,False
2091,2091,CNN_18O_E_5498_6,110.0,True,False
2092,2092,CNN_69C_E_21248_4,110.0,True,False
2093,2093,CNN_407H_E_11936_4,110.0,False,False
2094,2094,CNN_389A_E_2769_10,110.0,True,True
2095,2095,CNN_0504140857120295674880_E_284,110.0,False,False
2096,2096,CNN_0505100854500005431075_E_261,110.0,False,False
2097,2097,CNN__E_10386_1,110.0,False,False
2098,2098,CNN_182Z_J_1702_178,20.0,False,True
2099,2099,CNN_589U1_J_5434_57,20.0,False,True
2100,2100,CNN_53202.52 Z5/U5 schwarz_E_103,110.0,False,False
2101,2101,CNN_0503201207150114124435_E_128,110.0,False,False
2102,2102,CNN_732M_E_28473_2,110.0,False,True
2103,2103,CNN_173A_E_24_55,110.0,False,True
2104,2104,CNN_675B_E_3327_8,110.0,False,False
2105,2105,CNN_685_E_10368_12,110.0,False,True
2106,2106,CNN_179U_J_9143_36,20.0,False,True
2107,2107,CNN__E_19361_1,110.0,False,False
2108,2108,CNN_1206172312540211991248_E_163,110.0,False,False
2109,2109,CNN_423E_E_22253_12,110.0,False,True
2110,2110,CNN_53202.52 Z5/U5 schwarz_E_103,110.0,False,True
2111,2111,CNN_122U_E_5493_7,110.0,False,True
2112,2112,CNN_63501.156 W6 blau_E_26463_3,110.0,False,False
2113,2113,CNN_265_E_11933_8,110.0,False,False
2114,2114,CNN_590B_E_5518_22,110.0,False,True
2115,2115,CNN_52102.19/27 K5A gelb_E_17615,110.0,True,True
2116,2116,CNN_391L_J_31208_14,10.0,True,True
2117,2117,CNN_57R_E_11929_21,110.0,False,True
2118,2118,CNN_815_E_9670_8,110.0,False,True
2119,2119,CNN_630C2_E_29031_14,110.0,False,True
2120,2120,CNN_697S_E_2764_12,110.0,False,False
2121,2121,CNN_685_E_10368_7,110.0,False,False
2122,2122,CNN_11651.119 K11 blau_E_31061_2,110.0,False,True
2123,2123,CNN_69C_J_21247_36,20.0,True,True
2124,2124,CNN_542U1_E_26147_2,110.0,True,True
2125,2125,CNN_866_J_471_16,20.0,False,False
2126,2126,CNN_632_E_28482_1,110.0,False,False
2127,2127,CNN_0505101433070086502096_E_284,110.0,False,False
2128,2128,CNN_395A_E_20331_6,110.0,False,False
2129,2129,CNN_697S_E_2764_28,110.0,True,True
2130,2130,CNN_265_E_11933_26,110.0,True,True
2131,2131,CNN_630F2_E_3309_4,110.0,True,False
2132,2132,CNN_631B_E_3_3,110.0,False,False
2133,2133,CNN_625W_E_10378_6,110.0,False,True
2134,2134,CNN_490N_J_3340_6,6.0,False,True
2135,2135,CNN_685A_J_10390_13,10.0,False,True
2136,2136,CNN_630C2_E_29031_6,110.0,False,False
2137,2137,CNN_588X_E_5523_20,110.0,False,True
2138,2138,CNN_F102NS_E_5501_2,110.0,True,True
2139,2139,CNN_734_E_18551_41,110.0,False,True
2140,2140,CNN_625_E_1053_44,110.0,False,True
2141,2141,CNN_1203121731370627853072_E_147,110.0,False,False
2142,2142,CNN_630F2_J_27917_67,20.0,True,True
2143,2143,CNN_122U_E_5493_5,110.0,False,True
2144,2144,CNN_391L_J_31208_15,10.0,True,True
2145,2145,CNN_F102NS_E_5501_8,110.0,False,False
2146,2146,CNN_407H_E_11936_6,110.0,False,False
2147,2147,CNN_F6R_E_19838_1,110.0,False,False
2148,2148,CNN_729_E_28454_16,110.0,True,True
2149,2149,CNN_11351.156 E6 schwarz_E_3357_,110.0,False,False
2150,2150,CNN_62001.63a J6 rot_E_21_2,110.0,False,True
2151,2151,CNN_625_J_30033_63,20.0,True,True
2152,2152,CNN_0503251528580835993008_E_103,110.0,False,False
2153,2153,CNN_730_E_2750_5,110.0,False,False
2154,2154,CNN_268O_J_26139_8,6.0,False,True
2155,2155,CNN_114B_E_17614_2,110.0,True,True
2156,2156,CNN_729_E_28454_21,110.0,False,True
2157,2157,CNN_625_J_30033_12,20.0,True,False
2158,2158,CNN_428_E_27_19,110.0,False,True
2159,2159,CNN_0503201405540002266461_E_119,110.0,False,False
2160,2160,CNN_685A_E_10357_16,110.0,False,True
2161,2161,CNN_F8R_C_18521_1,380.0,False,False
2162,2162,CNN_640_J_3613_135,20.0,True,True
2163,2163,CNN_18O_E_5498_8,110.0,False,True
2164,2164,CNN_630C2_E_29031_10,110.0,False,True
2165,2165,CNN_340M_E_17139_10,110.0,False,True
2166,2166,CNN_0504190925320003861097_E_550,110.0,False,False
2167,2167,CNN_0504171756300201638840_E_284,110.0,False,False
2168,2168,CNN_0505101220410535470048_E_332,110.0,False,False
2169,2169,CNN_F9R_C_18522_40,380.0,False,True
2170,2170,CNN_173A_E_24_71,110.0,False,True
2171,2171,CNN_F11R_C_18528_8,380.0,True,True
2172,2172,CNN_1005091115250031972070_E_105,110.0,False,True
2173,2173,CNN_144G_J_140_75,20.0,True,True
2174,2174,CNN_113F_J_21811_18,20.0,False,True
2175,2175,CNN_625W_E_10378_11,110.0,False,False
2176,2176,CNN_253H_J_26117_10,20.0,True,False
2177,2177,CNN_288K_E_13_6,110.0,False,False
2178,2178,CNN_F5S_E_5502_2,110.0,False,True
2179,2179,CNN_640_J_3613_69,20.0,False,True
2180,2180,CNN_2U_J_6793_50,20.0,False,True
2181,2181,CNN_340M_J_13434_68,20.0,True,True
2182,2182,CNN_253Q_E_26129_4,110.0,False,False
2183,2183,CNN_0504171756300217043052_E_284,110.0,False,True
2184,2184,CNN_402D_E_16302_12,110.0,False,True
2185,2185,CNN_613U_C_18539_16,380.0,False,True
2186,2186,CNN_55U_J_12897_22,20.0,False,True
2187,2187,CNN_733_E_9180_3,110.0,False,True
2188,2188,CNN_F10R_C_18519_7,380.0,True,False
2189,2189,CNN_F11R_C_18528_3,380.0,False,True
2190,2190,CNN_279A_J_14978_52,20.0,False,True
2191,2191,CNN_486E_E_10392_2,110.0,False,True
2192,2192,CNN_253Q_J_26130_6,6.0,False,True
2193,2193,CNN_0505101157210628754896_E_333,110.0,False,True
2194,2194,CNN_648E_E_1054_12,110.0,False,True
2195,2195,CNN_36W_E_11931_4,110.0,False,False
2196,2196,CNN_66001.49 O6/1 rot_E_19745_3,110.0,False,False
2197,2197,CNN_249K_E_3342_6,110.0,False,False
2198,2198,CNN_12211.222 W6 blau_E_26467_3,110.0,False,False
2199,2199,CNN_279A_E_15559_4,110.0,False,True
2200,2200,CNN_734_E_18551_39,110.0,False,True
2201,2201,CNN_12U1_E_6034_3,110.0,False,True
2202,2202,CNN_51001.233a B5 violett_E_2033,110.0,False,False
2203,2203,CNN_605U1_E_20813_5,110.0,True,False
2204,2204,CNN_423E_J_22251_153,20.0,True,True
2205,2205,CNN_36W_E_11931_11,110.0,False,True
2206,2206,CNN_253H_E_26118_9,110.0,False,True
2207,2207,CNN_144G_J_140_11,20.0,False,False
2208,2208,CNN_625_C_18523_1,380.0,False,False
2209,2209,CNN_0504171603490009294558_E_218,110.0,False,False
2210,2210,CNN_685A_E_10357_14,110.0,False,True
2211,2211,CNN_0504220936230245529270_E_222,110.0,False,True
2212,2212,CNN_0504131543580063715813_E_290,110.0,False,False
2213,2213,CNN_173A_C_18538_1,380.0,False,False
2214,2214,CNN_2U_J_6794_13,10.0,False,True
2215,2215,CNN_719_E_10789_3,110.0,False,True
2216,2216,CNN_121K_E_20325_10,110.0,False,True
2217,2217,CNN_625_J_30033_8,20.0,False,False
2218,2218,CNN_F11R_C_18528_2,380.0,True,True
2219,2219,CNN_0505100757150127789640_E_261,110.0,False,True
2220,2220,CNN_423E_E_22253_10,110.0,False,True
2221,2221,CNN_1005091124510125779803_E_105,110.0,False,True
2222,2222,CNN_60007.66/1 C6/1A grün_E_6036,110.0,False,False
2223,2223,CNN_144G_E_138_12,110.0,False,True
2224,2224,CNN_711_E_9183_1,110.0,False,False
2225,2225,CNN_113F_J_21809_3,20.0,False,False
2226,2226,CNN_625_E_1053_51,110.0,False,True
2227,2227,CNN_0505100937040043535323_E_334,110.0,False,False
2228,2228,CNN_1011072053110363558000_E_276,110.0,False,False
2229,2229,CNN_F11R_H_18550_2,30.0,False,True
2230,2230,CNN_550/3.15/3 X5 schwarz_E_5492,110.0,False,False
2231,2231,CNN_0504061519130261759535_E_103,110.0,False,False
2232,2232,CNN_4543.38 K11 blau_E_31057_4,110.0,False,False
2233,2233,CNN_630F2_E_3309_26,110.0,False,True
2234,2234,CNN_113F_E_21808_21,110.0,False,True
2235,2235,CNN_649A_J_19369_37,3.0,False,True
2236,2236,CNN_301N_E_3333_4,110.0,False,False
2237,2237,CNN__E_22075_1,110.0,True,False
2238,2238,CNN_713_E_10374_10,110.0,True,True
2239,2239,CNN_625W_J_10380_18,20.0,False,True
2240,2240,CNN_11501.86 V6 grün_E_470_2,110.0,False,True
2241,2241,CNN_0504131138390013512033_E_290,110.0,False,False
2242,2242,CNN_0710281702020036418877_E_218,110.0,False,False
2243,2243,CNN_0505081005400794109325_E_105,110.0,False,True
2244,2244,CNN_605U1_E_20813_11,110.0,False,True
2245,2245,CNN_0503201816360134985686_E_107,110.0,False,True
2246,2246,CNN_F301N_J_29024_1,6.0,False,False
2247,2247,CNN_0505100854500116846843_E_261,110.0,False,False
2248,2248,CNN_121K_E_20325_8,110.0,False,True
2249,2249,CNN_121K_E_20325_9,110.0,False,True
2250,2250,CNN_69001.224 R6/2 grün_E_26126_,110.0,False,True
2251,2251,CNN_288K_E_13_3,110.0,False,True
2252,2252,CNN_730_E_2750_11,110.0,False,True
2253,2253,CNN_1206172255270041625058_E_163,110.0,False,False
2254,2254,CNN_648E_E_1054_11,110.0,False,True
2255,2255,CNN_1511090741450564142458_E_119,110.0,False,False
2256,2256,CNN_0505071054350468918038_E_106,110.0,False,True
2257,2257,CNN_685B_E_10359_8,110.0,False,True
2258,2258,CNN_589U1_J_5434_56,20.0,True,True
2259,2259,CNN_685A_E_10357_1,110.0,False,False
2260,2260,CNN_0504171756000102426687_E_284,110.0,False,False
2261,2261,CNN_F10R_C_18519_22,380.0,True,True
2262,2262,CNN_F9R_C_18522_9,380.0,False,False
2263,2263,CNN_118_E_22257_10,110.0,False,True
2264,2264,CNN_589U1_E_5495_26,110.0,True,True
2265,2265,CNN_1206172141070161823552_E_550,110.0,False,False
2266,2266,CNN_19U_E_5494_11,110.0,False,True
2267,2267,CNN_0503201405540428246838_E_119,110.0,False,False
2268,2268,CNN_542U1_E_26147_13,110.0,False,True
2269,2269,CNN_0504191336400295779540_E_217,110.0,False,False
2270,2270,CNN_31U1_J_14576_8,20.0,True,False
2271,2271,CNN_182Z_J_1702_206,20.0,True,True
2272,2272,CNN_122U_E_5493_60,110.0,False,True
2273,2273,CNN_685A_E_10357_5,110.0,False,False
2274,2274,CNN_F12R_C_18529_10,380.0,False,True
2275,2275,CNN_407H_E_11936_3,110.0,True,True
2276,2276,CNN_0504220936230037520775_E_20_,110.0,False,False
2277,2277,CNN_F9R_H_18526_2,30.0,False,True
2278,2278,CNN_2Z_E_5490_1,110.0,True,False
2279,2279,CNN_630F2_E_3309_6,110.0,False,False
2280,2280,CNN_113F_E_21808_7,110.0,False,False
2281,2281,CNN_589U1_E_5495_36,110.0,True,True
2282,2282,CNN_0505101121490234838464_E_333,110.0,False,False
2283,2283,CNN_0505101149170186825424_E_333,110.0,False,False
2284,2284,CNN_69C_J_21247_35,20.0,False,True
2285,2285,CNN_625_D_18527_3,220.0,False,True
2286,2286,CNN_171D_J_4542_11,20.0,False,False
2287,2287,CNN_0505100743570108313440_E_261,110.0,False,False
2288,2288,CNN_268N_E_26134_3,110.0,False,False
2289,2289,CNN_309G_E_19746_13,110.0,False,True
2290,2290,CNN_0505061747130832384038_E_193,110.0,False,False
2291,2291,CNN_0503201117560794056263_E_128,110.0,False,True
2292,2292,CNN_19U_E_5494_4,110.0,False,False
2293,2293,CNN_542Q2_J_26142_7,6.0,False,True
2294,2294,CNN_542U1_E_26147_3,110.0,False,True
2295,2295,CNN_173A_J_20930_70,20.0,True,True
2296,2296,CNN_12211.180 W6 blau_E_26462_5,110.0,False,False
2297,2297,CNN_288K_E_13_9,110.0,False,True
2298,2298,CNN_542U1_E_26147_9,110.0,False,True
2299,2299,CNN_589U1_E_5495_4,110.0,False,False
2300,2300,CNN_625_E_1053_50,110.0,False,True
2301,2301,CNN_192_E_16_14,110.0,False,True
2302,2302,CNN_692_E_9672_10,110.0,False,True
2303,2303,CNN_1005091138310018428271_E_103,110.0,False,False
2304,2304,CNN_68002.38 E6 gelb_E_12_1,110.0,False,False
2305,2305,CNN_613A_E_5503_12,110.0,False,False
2306,2306,CNN_589U1_E_5495_31,110.0,True,True
2307,2307,CNN_732U_E_28467_3,110.0,False,False
2308,2308,CNN_67001.124 A11A grün_E_19632_,110.0,True,True
2309,2309,CNN_2Z_E_5490_9,110.0,False,True
2310,2310,CNN_630F2_E_3309_37,110.0,True,True
2311,2311,CNN_1512291016090149800938_E_197,110.0,False,False
2312,2312,CNN_62001.37b Z6 blau_E_22256_2,110.0,False,True
2313,2313,CNN_69001.224 R6/1 violett_E_261,110.0,False,False
2314,2314,CNN_1011072033470690145302_E_276,110.0,False,False
2315,2315,CNN_712_E_18556_9,110.0,False,True
2316,2316,CNN_675B_E_3327_2,110.0,False,True
2317,2317,CNN_173A_E_24_49,110.0,False,True
2318,2318,CNN_1103170726430008716860_E_330,110.0,False,False
2319,2319,CNN_171D_J_4542_60,20.0,False,True
2320,2320,CNN_630C2_E_29031_4,110.0,False,False
2321,2321,CNN_0505100937040125940094_E_334,110.0,False,False
2322,2322,CNN_268N_E_26134_4,110.0,False,False
2323,2323,CNN_2U_E_5491_9,110.0,False,True
2324,2324,CNN_0505101439400160720585_E_284,110.0,False,False
2325,2325,CNN_0505091525540154314616_E_261,110.0,False,True
2326,2326,CNN_48U_E_5535_9,110.0,False,True
2327,2327,CNN_732_E_28451_19,110.0,True,True
2328,2328,CNN_0504171705280054636210_E_218,110.0,False,False
2329,2329,CNN_413U1_J_12844_67,20.0,True,True
2330,2330,CNN_701_J_2754_12,20.0,False,False
2331,2331,CNN_0504201131020176515777_E_212,110.0,False,False
2332,2332,CNN_121K_E_20325_5,110.0,False,False
2333,2333,CNN_711_E_9183_4,110.0,False,False
2334,2334,CNN_732M_J_28474_2,6.0,False,True
2335,2335,CNN_734_E_18551_28,110.0,False,True
2336,2336,CNN_UW-Westtirol_D_19819_6,220.0,False,True
2337,2337,CNN_F102NS_E_5501_30,110.0,False,True
2338,2338,CNN_F11R_C_18528_19,380.0,False,True
2339,2339,CNN_229H2_E_10_18,110.0,False,True
2340,2340,CNN_630C2_J_29032_1,10.0,False,False
2341,2341,CNN_733_E_9180_2,110.0,False,False
2342,2342,CNN_122U_J_17648_12,10.0,False,False
2343,2343,CNN_102N_J_21820_39,20.0,False,True
2344,2344,CNN_630F2_E_3309_7,110.0,False,False
2345,2345,CNN_0505101439400987831310_E_284,110.0,False,True
2346,2346,CNN_0504161417290881589544_E_147,110.0,False,False
2347,2347,CNN_685B_E_10359_6,110.0,False,True
2348,2348,CNN_12U1_E_6034_4,110.0,False,False
2349,2349,CNN_0504171015500118128096_E_275,110.0,False,False
2350,2350,CNN_632_E_28482_3,110.0,False,True
2351,2351,CNN_630F2_E_3309_27,110.0,True,True
2352,2352,CNN_F675B_J_29025_6,6.0,False,True
2353,2353,CNN_51502.18 D5/1 rot_E_15560_2,110.0,False,True
2354,2354,CNN_57R_E_11929_13,110.0,False,True
2355,2355,CNN_F9R_C_18522_13,380.0,False,False
2356,2356,CNN_649_E_19367_3,110.0,False,True
2357,2357,CNN_F11R_C_18528_25,380.0,False,True
2358,2358,CNN_613A_E_5503_23,110.0,False,True
2359,2359,CNN_55U_E_12886_5,110.0,False,False
2360,2360,CNN_0504200739130001379040_E_551,110.0,False,True
2361,2361,CNN_0504131447000506983099_E_290,110.0,False,False
2362,2362,CNN_48U_J_5538_11,20.0,False,False
2363,2363,CNN_301N_E_3333_6,110.0,False,False
2364,2364,CNN_179U_H_18516_1,30.0,False,False
2365,2365,CNN_0710281706480050302618_E_551,110.0,False,False
2366,2366,CNN_182Z_J_1702_203,20.0,False,True
2367,2367,CNN_0504191336400103746819_E_553,110.0,False,False
2368,2368,CNN_265_J_13697_60,20.0,False,True
2369,2369,CNN_712_E_18556_31,110.0,True,True
2370,2370,CNN_0505100840540078687510_E_261,110.0,False,False
2371,2371,CNN_0505100937040043535323_E_334,110.0,False,False
2372,2372,CNN_179U_E_9171_37,110.0,False,True
2373,2373,CNN_F9R_C_18522_15,380.0,False,True
2374,2374,CNN_648E_J_31205_8,10.0,True,True
2375,2375,CNN_1U_J_5646_106,20.0,True,True
2376,2376,CNN_179U_E_9171_35,110.0,False,True
