pp_idx,ppci_idx,name,vn_kv
1647,249,CNN_1007211307130079917012_E_7_3,110.0
1354,249,CNN_1007211307130079917012_E_7_2,110.0
1220,250,CNN_0805161413360569997183_E_193,110.0
1355,250,CNN_0805161413360569997183_E_193,110.0
381,250,CNN_0805161413360569997183_E_193,110.0
3414,250,CNN_0805161413360569997183_E_193,110.0
2492,251,CNN_733_J_9179_12,20.0
1357,251,CNN_733_J_9179_39,20.0
1517,252,CNN_0504191310140343269885_E_551,110.0
1505,252,CNN_0504191310140343269885_E_551,110.0
2429,252,CNN_0504191310140343269885_E_551,110.0
1360,252,CNN_0504191310140343269885_E_551,110.0
1375,253,CNN_0504220936230037520775_E_20_,110.0
2276,253,CNN_0504220936230037520775_E_20_,110.0
1580,253,CNN_0504220936230037520775_E_20_,110.0
36,253,CNN_0504220936230037520775_E_20_,110.0
3319,254,CNN_712_E_18556_30,110.0
766,254,CNN_712_E_18556_36,110.0
1210,254,CNN_712_E_18556_19,110.0
1171,254,CNN_712_E_18556_37,110.0
764,254,CNN_712_E_18556_33,110.0
1973,254,CNN_712_E_18556_43,110.0
1980,254,CNN_712_E_18556_17,110.0
223,254,CNN_712_E_18556_1,110.0
2632,254,CNN_712_E_18556_16,110.0
1346,254,CNN_712_E_18556_2,110.0
619,254,CNN_712_E_18556_32,110.0
1701,254,CNN_712_E_18556_25,110.0
446,254,CNN_712_E_18556_6,110.0
2479,254,CNN_712_E_18556_21,110.0
939,254,CNN_712_E_18556_44,110.0
1379,254,CNN_712_E_18556_8,110.0
1922,254,CNN_712_E_18556_28,110.0
3582,254,CNN_712_E_18556_12,110.0
1908,254,CNN_712_E_18556_13,110.0
924,254,CNN_712_E_18556_15,110.0
2315,254,CNN_712_E_18556_9,110.0
117,254,CNN_712_E_18556_22,110.0
1136,254,CNN_712_E_18556_24,110.0
1380,255,CNN__E_10384_1,110.0
1387,256,CNN_2U_J_6793_15,20.0
2487,257,CNN_734_C_18549_1,380.0
1390,257,CNN_734_C_18549_2,380.0
1392,258,CNN_1206172141070161823552_E_550,110.0
461,258,CNN_1206172141070161823552_E_550,110.0
2265,258,CNN_1206172141070161823552_E_550,110.0
3505,259,CNN_1206172141070071942878_E_550,110.0
3514,259,CNN_1206172141070071942878_E_550,110.0
1408,259,CNN_1206172141070071942878_E_550,110.0
1411,260,CNN_1103170726430008716860_E_330,110.0
2318,260,CNN_1103170726430008716860_E_330,110.0
1437,260,CNN_1103170726430008716860_E_330,110.0
359,261,CNN_625W_E_10378_9,110.0
2175,261,CNN_625W_E_10378_11,110.0
1418,261,CNN_625W_E_10378_10,110.0
3661,262,CNN_391L_E_18561_2,110.0
1766,262,CNN_391L_E_18561_3,110.0
1422,262,CNN_391L_E_18561_1,110.0
3020,263,CNN_301N_E_3333_9,110.0
2236,263,CNN_301N_E_3333_4,110.0
665,263,CNN_301N_E_3333_7,110.0
3326,263,CNN_301N_E_3333_10,110.0
1443,263,CNN_301N_E_3333_3,110.0
3007,263,CNN_301N_E_3333_15,110.0
1448,263,CNN_301N_E_3333_16,110.0
148,263,CNN_301N_E_3333_1,110.0
1290,263,CNN_301N_E_3333_12,110.0
2363,263,CNN_301N_E_3333_6,110.0
1623,263,CNN_301N_E_3333_13,110.0
203,263,CNN_301N_E_3333_14,110.0
1322,263,CNN_301N_E_3333_5,110.0
1446,264,CNN_651_J_11940_47,20.0
186,264,CNN_651_J_11940_1,20.0
1451,265,CNN_173A_C_18545_1,380.0
1458,266,CNN_122U_J_17648_38,10.0
2342,266,CNN_122U_J_17648_12,10.0
2870,267,CNN_359A_E_26123_2,110.0
3228,267,CNN_359A_E_26123_1,110.0
1464,267,CNN_359A_E_26123_4,110.0
1466,268,CNN_36W_J_14449_45,20.0
841,268,CNN_36W_J_14449_12,20.0
3438,269,CNN_724D_J_3325_6,6.0
842,269,CNN_724D_J_3325_5,6.0
3386,269,CNN_724D_J_3325_1,6.0
54,269,CNN_724D_J_3325_3,6.0
1470,269,CNN_724D_J_3325_4,6.0
1382,270,CNN_53001.201 Q5/1 gelb_E_9186_2,110.0
1359,270,CNN_53001.201 Q5/1 gelb_E_9186_1,110.0
1472,270,CNN_53001.201 Q5/1 gelb_E_9186_3,110.0
1474,271,CNN_542Q2_E_26141_3,110.0
772,272,CNN_428_E_27_29,110.0
858,272,CNN_428_E_27_10,110.0
3610,272,CNN_428_E_27_1,110.0
3333,272,CNN_428_E_27_31,110.0
2621,272,CNN_428_E_27_14,110.0
1038,272,CNN_428_E_27_11,110.0
3598,272,CNN_428_E_27_15,110.0
2158,272,CNN_428_E_27_19,110.0
1098,272,CNN_428_E_27_23,110.0
3416,272,CNN_428_E_27_4,110.0
15,272,CNN_428_E_27_6,110.0
1475,272,CNN_428_E_27_20,110.0
1478,273,CNN_168F_J_1344_38,20.0
3646,273,CNN_168F_J_1344_6,20.0
1039,274,CNN_F675B_J_29025_2,6.0
3,274,CNN_F675B_J_29025_7,6.0
1483,274,CNN_F675B_J_29025_3,6.0
90,274,CNN_F675B_J_29025_1,6.0
2352,274,CNN_F675B_J_29025_6,6.0
418,274,CNN_F675B_J_29025_4,6.0
669,274,CNN_F675B_J_29025_5,6.0
114,275,CNN_1604041726400144776820_E_15_,110.0
1490,275,CNN_1604041726400144776820_E_15_,110.0
1239,275,CNN_1604041726400144776820_E_15_,110.0
1605,276,CNN_F10R_C_18519_6,380.0
51,276,CNN_F10R_C_18519_17,380.0
578,276,CNN_F10R_C_18519_44,380.0
1156,276,CNN_F10R_C_18519_27,380.0
1773,276,CNN_F10R_C_18519_4,380.0
3767,276,CNN_F10R_C_18519_43,380.0
2617,276,CNN_F10R_C_18519_37,380.0
3449,276,CNN_F10R_C_18519_39,380.0
750,276,CNN_F10R_C_18519_16,380.0
2654,276,CNN_F10R_C_18519_9,380.0
1308,276,CNN_F10R_C_18519_23,380.0
502,276,CNN_F10R_C_18519_14,380.0
1286,276,CNN_F10R_C_18519_21,380.0
1435,276,CNN_F10R_C_18519_10,380.0
293,276,CNN_F10R_C_18519_42,380.0
884,276,CNN_F10R_C_18519_40,380.0
1990,276,CNN_F10R_C_18519_11,380.0
1484,276,CNN_F10R_C_18519_24,380.0
811,276,CNN_F10R_C_18519_1,380.0
1494,276,CNN_F10R_C_18519_8,380.0
1951,276,CNN_F10R_C_18519_25,380.0
3247,276,CNN_F10R_C_18519_13,380.0
115,277,CNN_58001.233b B5 schwarz_E_2033,110.0
237,277,CNN_58001.233b B5 schwarz_E_2033,110.0
1497,277,CNN_58001.233b B5 schwarz_E_2033,110.0
663,278,CNN_1304170736280037317024_E_163,110.0
1301,278,CNN_1304170736280037317024_E_163,110.0
1498,278,CNN_1304170736280037317024_E_163,110.0
3091,278,CNN_1304170736280037317024_E_163,110.0
2316,279,CNN_675B_E_3327_2,110.0
83,279,CNN_675B_E_3327_7,110.0
773,279,CNN_675B_E_3327_6,110.0
945,279,CNN_675B_E_3327_12,110.0
3169,279,CNN_675B_E_3327_14,110.0
2071,279,CNN_675B_E_3327_15,110.0
3226,279,CNN_675B_E_3327_11,110.0
2687,279,CNN_675B_E_3327_3,110.0
2104,279,CNN_675B_E_3327_8,110.0
34,279,CNN_675B_E_3327_17,110.0
539,279,CNN_675B_E_3327_5,110.0
2569,279,CNN_675B_E_3327_10,110.0
1504,279,CNN_675B_E_3327_1,110.0
2785,279,CNN_675B_E_3327_16,110.0
3259,280,CNN_697S_E_2764_1,110.0
1628,280,CNN_697S_E_2764_30,110.0
698,280,CNN_697S_E_2764_33,110.0
3757,280,CNN_697S_E_2764_23,110.0
2120,280,CNN_697S_E_2764_12,110.0
3591,280,CNN_697S_E_2764_26,110.0
3048,280,CNN_697S_E_2764_24,110.0
2525,280,CNN_697S_E_2764_32,110.0
2074,280,CNN_697S_E_2764_8,110.0
1560,280,CNN_697S_E_2764_29,110.0
1087,280,CNN_697S_E_2764_34,110.0
1991,280,CNN_697S_E_2764_18,110.0
1555,280,CNN_697S_E_2764_25,110.0
3168,280,CNN_697S_E_2764_13,110.0
1807,280,CNN_697S_E_2764_21,110.0
256,280,CNN_697S_E_2764_20,110.0
904,280,CNN_697S_E_2764_17,110.0
1816,280,CNN_697S_E_2764_15,110.0
1519,280,CNN_697S_E_2764_3,110.0
641,280,CNN_697S_E_2764_16,110.0
751,280,CNN_697S_E_2764_14,110.0
2958,281,CNN_11351.122 O11 rot_E_31201_3,110.0
1025,281,CNN_11351.122 O11 rot_E_31201_1,110.0
1245,281,CNN_11351.122 O11 rot_E_31201_2,110.0
1526,281,CNN_11351.122 O11 rot_E_31201_4,110.0
3676,282,CNN_0505101433070124904430_E_284,110.0
195,282,CNN_0505101433070124904430_E_284,110.0
1529,282,CNN_0505101433070124904430_E_284,110.0
3129,283,CNN_0503251810190523488210_E_103,110.0
2586,283,CNN_0503251810190523488210_E_103,110.0
1761,283,CNN_0503251810190523488210_E_103,110.0
1536,283,CNN_0503251810190523488210_E_103,110.0
2980,284,CNN_265_E_11933_13,110.0
399,284,CNN_265_E_11933_24,110.0
2697,284,CNN_265_E_11933_19,110.0
3276,284,CNN_265_E_11933_3,110.0
3455,284,CNN_265_E_11933_1,110.0
2703,284,CNN_265_E_11933_20,110.0
2025,284,CNN_265_E_11933_25,110.0
2113,284,CNN_265_E_11933_8,110.0
2934,284,CNN_265_E_11933_28,110.0
617,284,CNN_265_E_11933_6,110.0
1252,284,CNN_265_E_11933_12,110.0
3415,284,CNN_265_E_11933_23,110.0
880,284,CNN_265_E_11933_5,110.0
2431,284,CNN_265_E_11933_18,110.0
3450,284,CNN_265_E_11933_27,110.0
1539,284,CNN_265_E_11933_9,110.0
895,284,CNN_265_E_11933_16,110.0
3034,284,CNN_265_E_11933_10,110.0
1616,284,CNN_265_E_11933_14,110.0
525,284,CNN_265_E_11933_21,110.0
1986,284,CNN_265_E_11933_15,110.0
1358,284,CNN_265_E_11933_7,110.0
3431,285,CNN_1009081042390193523056_E_103,110.0
3469,285,CNN_1009081042390193523056_E_103,110.0
1540,285,CNN_1009081042390193523056_E_103,110.0
1542,286,CNN_632_E_28482_9,110.0
2350,286,CNN_632_E_28482_3,110.0
333,286,CNN_632_E_28482_13,110.0
2553,286,CNN_632_E_28482_4,110.0
2713,286,CNN_632_E_28482_6,110.0
2126,286,CNN_632_E_28482_1,110.0
2803,286,CNN_632_E_28482_12,110.0
1325,286,CNN_632_E_28482_10,110.0
2809,286,CNN_632_E_28482_8,110.0
1065,286,CNN_632_E_28482_11,110.0
1543,287,CNN_428_J_8236_65,20.0
1975,287,CNN_428_J_8236_8,20.0
3707,288,CNN_0504302135210885582888_E_218,110.0
3751,288,CNN_0504302135210885582888_E_218,110.0
1545,288,CNN_0504302135210885582888_E_218,110.0
253,289,CNN_11611.46 R11 schwarz_E_19637,110.0
1546,289,CNN_11611.46 R11 schwarz_E_19637,110.0
1460,289,CNN_11611.46 R11 schwarz_E_19637,110.0
1030,290,CNN_113F_J_21810_4,3.0
1568,290,CNN_113F_J_21810_13,3.0
3693,290,CNN_113F_J_21810_11,3.0
3205,291,CNN_1107311832040326233859_E_203,110.0
1570,291,CNN_1107311832040326233859_E_203,110.0
3566,291,CNN_1107311832040326233859_E_203,110.0
1571,292,CNN_0505100757150127789640_E_261,110.0
2219,292,CNN_0505100757150127789640_E_261,110.0
2635,292,CNN_0505100757150127789640_E_261,110.0
146,292,CNN_0505100757150127789640_E_261,110.0
382,293,CNN_144G_J_140_15,20.0
1576,293,CNN_144G_J_140_76,20.0
3454,293,CNN_144G_J_140_1,20.0
2540,293,CNN_144G_J_140_16,20.0
2956,294,CNN_1502222036410312308607_E_335,110.0
1585,294,CNN_1502222036410312308607_E_335,110.0
2539,294,CNN_1502222036410312308607_E_335,110.0
2700,295,CNN_545G_E_16304_2,110.0
1586,295,CNN_545G_E_16304_1,110.0
1327,295,CNN_545G_E_16304_3,110.0
1587,296,CNN_113F_E_21808_13,110.0
2950,296,CNN_113F_E_21808_1,110.0
1589,297,CNN_1512291016090107491128_E_197,110.0
149,297,CNN_1512291016090107491128_E_197,110.0
3079,297,CNN_1512291016090107491128_E_197,110.0
1579,298,CNN_2U_E_5491_2,110.0
2625,298,CNN_2U_E_5491_13,110.0
109,298,CNN_2U_E_5491_6,110.0
3428,298,CNN_2U_E_5491_5,110.0
2323,298,CNN_2U_E_5491_9,110.0
802,298,CNN_2U_E_5491_4,110.0
1600,298,CNN_2U_E_5491_1,110.0
2982,298,CNN_2U_E_5491_3,110.0
1615,298,CNN_2U_E_5491_14,110.0
3773,298,CNN_2U_E_5491_7,110.0
1393,298,CNN_2U_E_5491_11,110.0
2599,298,CNN_2U_E_5491_10,110.0
1384,298,CNN_2U_E_5491_12,110.0
383,299,CNN_0504161613250000740601_E_330,110.0
1604,299,CNN_0504161613250000740601_E_330,110.0
2061,299,CNN_0504161613250000740601_E_330,110.0
1613,300,CNN_301N_J_3950_51,20.0
2660,300,CNN_301N_J_3950_6,20.0
3150,301,CNN_60007.66/1 C6/1A grün_E_6036,110.0
2222,301,CNN_60007.66/1 C6/1A grün_E_6036,110.0
1624,301,CNN_60007.66/1 C6/1A grün_E_6036,110.0
1162,302,CNN_0504131138390571135374_E_290,110.0
3413,302,CNN_0504131138390571135374_E_290,110.0
1947,302,CNN_0504131138390571135374_E_290,110.0
1632,302,CNN_0504131138390571135374_E_290,110.0
1633,303,CNN_181B_E_26459_2,110.0
1236,303,CNN_181B_E_26459_3,110.0
3285,303,CNN_181B_E_26459_1,110.0
1637,304,CNN_711_J_9187_48,20.0
2043,304,CNN_711_J_9187_9,20.0
1643,305,CNN_490N_E_3339_4,110.0
3335,305,CNN_490N_E_3339_2,110.0
3119,305,CNN_490N_E_3339_3,110.0
2435,306,CNN_402D_J_16299_4,20.0
1646,306,CNN_402D_J_16299_48,20.0
1648,307,CNN_UW-Westtirol_D_19819_28,220.0
495,307,CNN_UW-Westtirol_D_19819_11,220.0
385,307,CNN_UW-Westtirol_D_19819_10,220.0
3624,307,CNN_UW-Westtirol_D_19819_1,220.0
1215,307,CNN_UW-Westtirol_D_19819_13,220.0
908,307,CNN_UW-Westtirol_D_19819_9,220.0
3155,307,CNN_UW-Westtirol_D_19819_12,220.0
2405,307,CNN_UW-Westtirol_D_19819_3,220.0
2478,307,CNN_UW-Westtirol_D_19819_27,220.0
2336,307,CNN_UW-Westtirol_D_19819_6,220.0
2639,307,CNN_UW-Westtirol_D_19819_5,220.0
4,307,CNN_UW-Westtirol_D_19819_29,220.0
3460,307,CNN_UW-Westtirol_D_19819_30,220.0
377,308,CNN_60007.66/9 C6/2A gelb_E_6037,110.0
1656,308,CNN_60007.66/9 C6/2A gelb_E_6037,110.0
1183,308,CNN_60007.66/9 C6/2A gelb_E_6037,110.0
1664,309,CNN_1102021624450196099325_E_276,110.0
3403,309,CNN_1102021624450196099325_E_276,110.0
392,309,CNN_1102021624450196099325_E_276,110.0
1821,309,CNN_1102021624450196099325_E_276,110.0
1671,310,CNN_866_J_471_64,20.0
2125,310,CNN_866_J_471_16,20.0
677,311,CNN_122U_E_5493_40,110.0
837,311,CNN_122U_E_5493_46,110.0
1762,311,CNN_122U_E_5493_8,110.0
3229,311,CNN_122U_E_5493_16,110.0
2272,311,CNN_122U_E_5493_60,110.0
1804,311,CNN_122U_E_5493_53,110.0
2089,311,CNN_122U_E_5493_20,110.0
1849,311,CNN_122U_E_5493_2,110.0
867,311,CNN_122U_E_5493_30,110.0
1433,311,CNN_122U_E_5493_50,110.0
3675,311,CNN_122U_E_5493_9,110.0
3551,311,CNN_122U_E_5493_51,110.0
2143,311,CNN_122U_E_5493_5,110.0
3340,311,CNN_122U_E_5493_24,110.0
276,311,CNN_122U_E_5493_19,110.0
608,311,CNN_122U_E_5493_32,110.0
1293,311,CNN_122U_E_5493_63,110.0
1101,311,CNN_122U_E_5493_48,110.0
652,311,CNN_122U_E_5493_1,110.0
1506,311,CNN_122U_E_5493_18,110.0
2442,311,CNN_122U_E_5493_21,110.0
1067,311,CNN_122U_E_5493_44,110.0
1684,311,CNN_122U_E_5493_25,110.0
962,311,CNN_122U_E_5493_36,110.0
3016,311,CNN_122U_E_5493_29,110.0
3733,311,CNN_122U_E_5493_13,110.0
1672,311,CNN_122U_E_5493_45,110.0
3493,311,CNN_122U_E_5493_49,110.0
300,311,CNN_122U_E_5493_35,110.0
2446,311,CNN_122U_E_5493_34,110.0
3290,311,CNN_122U_E_5493_12,110.0
1556,311,CNN_122U_E_5493_43,110.0
55,311,CNN_122U_E_5493_41,110.0
1603,311,CNN_122U_E_5493_15,110.0
2757,311,CNN_122U_E_5493_47,110.0
2670,311,CNN_122U_E_5493_59,110.0
1575,311,CNN_122U_E_5493_17,110.0
1175,311,CNN_122U_E_5493_62,110.0
2663,311,CNN_122U_E_5493_22,110.0
1567,311,CNN_122U_E_5493_54,110.0
881,312,CNN_0504171628170074626580_E_218,110.0
1622,312,CNN_0504171628170074626580_E_218,110.0
1673,312,CNN_0504171628170074626580_E_218,110.0
30,313,CNN_11611.38 R11 schwarz_E_19636,110.0
1675,313,CNN_11611.38 R11 schwarz_E_19636,110.0
1964,313,CNN_11611.38 R11 schwarz_E_19636,110.0
1676,314,CNN_253H_J_26117_42,20.0
1456,314,CNN_253H_J_26117_4,20.0
3706,315,CNN_701_E_2755_1,110.0
1681,315,CNN_701_E_2755_3,110.0
3716,315,CNN_701_E_2755_2,110.0
79,316,CNN_0505101220410228924756_E_332,110.0
3364,316,CNN_0505101220410228924756_E_332,110.0
755,316,CNN_0505101220410228924756_E_332,110.0
1682,316,CNN_0505101220410228924756_E_332,110.0
3268,317,CNN_423E_J_22251_16,20.0
1683,317,CNN_423E_J_22251_152,20.0
159,317,CNN_423E_J_22251_82,20.0
2541,317,CNN_423E_J_22251_91,20.0
1689,318,CNN_0503191711250122255485_E_128,110.0
25,318,CNN_0503191711250122255485_E_128,110.0
3332,318,CNN_0503191711250122255485_E_128,110.0
1696,319,CNN_0504171756000110092978_E_284,110.0
3000,319,CNN_0504171756000110092978_E_284,110.0
572,319,CNN_0504171756000110092978_E_284,110.0
1697,320,CNN_0504171705280152696176_C_185,380.0
559,320,CNN_0504171705280152696176_C_185,380.0
598,320,CNN_0504171705280152696176_C_185,380.0
1703,321,CNN_179U_H_18515_1,30.0
3391,322,CNN_423E_J_22251_134,20.0
2073,322,CNN_423E_J_22251_130,20.0
1709,322,CNN_423E_J_22251_157,20.0
1191,322,CNN_423E_J_22251_29,20.0
1719,323,CNN_182_J_1062_112,20.0
3361,323,CNN_182_J_1062_1,20.0
1739,323,CNN_182_J_1062_24,20.0
2057,324,CNN_0503201749160174908738_E_163,110.0
1507,324,CNN_0503201749160174908738_E_163,110.0
1720,324,CNN_0503201749160174908738_E_163,110.0
1721,325,CNN_0504171603490945171379_E_218,110.0
3356,325,CNN_0504171603490945171379_E_218,110.0
3183,325,CNN_0504171603490945171379_E_218,110.0
1445,325,CNN_0504171603490945171379_E_218,110.0
1722,326,CNN_589W1_E_22077_1,110.0
1728,327,CNN_701_E_2753_1,110.0
1317,327,CNN_701_E_2753_3,110.0
106,328,CNN_11501.119 V11 schwarz_E_26_3,110.0
1730,328,CNN_11501.119 V11 schwarz_E_26_2,110.0
3564,328,CNN_11501.119 V11 schwarz_E_26_1,110.0
3663,329,CNN_69101.128 W6 blau_E_26464_3,110.0
431,329,CNN_69101.128 W6 blau_E_26464_2,110.0
1737,329,CNN_69101.128 W6 blau_E_26464_1,110.0
1277,330,CNN_122U_C_19834_1,380.0
1740,330,CNN_122U_C_19834_2,380.0
1468,331,CNN_69101.128 E6 schwarz_E_3356_,110.0
2775,331,CNN_69101.128 E6 schwarz_E_3356_,110.0
1746,331,CNN_69101.128 E6 schwarz_E_3356_,110.0
1754,332,CNN_835_E_28476_3,110.0
661,333,CNN_625W_J_10380_6,20.0
1755,333,CNN_625W_J_10380_17,20.0
2666,333,CNN_625W_J_10380_7,20.0
3180,333,CNN_625W_J_10380_1,20.0
131,334,CNN_630A4_E_3320_4,110.0
1760,334,CNN_630A4_E_3320_2,110.0
3317,334,CNN_630A4_E_3320_3,110.0
1768,335,CNN__E_10361_1,110.0
1878,336,CNN_12U1_E_6034_7,110.0
286,336,CNN_12U1_E_6034_9,110.0
759,336,CNN_12U1_E_6034_5,110.0
2348,336,CNN_12U1_E_6034_4,110.0
1981,336,CNN_12U1_E_6034_8,110.0
1769,336,CNN_12U1_E_6034_10,110.0
878,336,CNN_12U1_E_6034_6,110.0
1712,336,CNN_12U1_E_6034_1,110.0
2201,336,CNN_12U1_E_6034_3,110.0
1383,337,CNN_589W1_J_22078_6,10.0
472,337,CNN_589W1_J_22078_1,10.0
3389,337,CNN_589W1_J_22078_5,10.0
1778,337,CNN_589W1_J_22078_10,10.0
1787,338,CNN_58001.311 B5 violett_E_20334,110.0
1564,338,CNN_58001.311 B5 violett_E_20334,110.0
2909,338,CNN_58001.311 B5 violett_E_20334,110.0
3550,339,CNN_0503201405540002266461_E_119,110.0
2159,339,CNN_0503201405540002266461_E_119,110.0
1809,339,CNN_0503201405540002266461_E_119,110.0
1124,340,CNN_173A_C_18538_4,380.0
2780,340,CNN_173A_C_18538_14,380.0
3023,340,CNN_173A_C_18538_8,380.0
166,340,CNN_173A_C_18538_17,380.0
1438,340,CNN_173A_C_18538_29,380.0
228,340,CNN_173A_C_18538_13,380.0
1716,340,CNN_173A_C_18538_6,380.0
180,340,CNN_173A_C_18538_23,380.0
2213,340,CNN_173A_C_18538_1,380.0
1611,340,CNN_173A_C_18538_10,380.0
749,340,CNN_173A_C_18538_32,380.0
192,340,CNN_173A_C_18538_33,380.0
3622,340,CNN_173A_C_18538_15,380.0
2039,340,CNN_173A_C_18538_28,380.0
694,340,CNN_173A_C_18538_5,380.0
1663,340,CNN_173A_C_18538_12,380.0
3014,340,CNN_173A_C_18538_9,380.0
1002,340,CNN_173A_C_18538_31,380.0
1819,340,CNN_173A_C_18538_19,380.0
284,341,CNN_66001.48a O6/1 blau_E_19747_,110.0
1143,341,CNN_66001.48a O6/1 blau_E_19747_,110.0
1823,341,CNN_66001.48a O6/1 blau_E_19747_,110.0
176,342,CNN_590B_E_5518_6,110.0
3212,342,CNN_590B_E_5518_18,110.0
2003,342,CNN_590B_E_5518_15,110.0
981,342,CNN_590B_E_5518_8,110.0
511,342,CNN_590B_E_5518_23,110.0
1692,342,CNN_590B_E_5518_17,110.0
1285,342,CNN_590B_E_5518_20,110.0
2114,342,CNN_590B_E_5518_22,110.0
1859,342,CNN_590B_E_5518_13,110.0
2901,342,CNN_590B_E_5518_1,110.0
122,342,CNN_590B_E_5518_7,110.0
1826,342,CNN_590B_E_5518_3,110.0
1152,342,CNN_590B_E_5518_14,110.0
1686,343,CNN_0504061949450189436441_E_103,110.0
1840,343,CNN_0504061949450189436441_E_103,110.0
457,343,CNN_0504061949450189436441_E_103,110.0
236,344,CNN_66001.49 O6/2 grün_E_19735_3,110.0
1848,344,CNN_66001.49 O6/2 grün_E_19735_2,110.0
1871,344,CNN_66001.49 O6/2 grün_E_19735_1,110.0
544,345,CNN_264S_J_18747_6,20.0
1852,345,CNN_264S_J_18747_36,20.0
1476,346,CNN_4521.100A Iller Nord_C_19827,380.0
1857,346,CNN_4521.100A Iller Nord_C_19827,380.0
742,346,CNN_4521.100A Iller Nord_C_19827,380.0
154,347,CNN_645_J_19342_4,20.0
1863,347,CNN_645_J_19342_26,20.0
893,348,CNN_0504140855350301737020_E_330,110.0
1872,348,CNN_0504140855350301737020_E_330,110.0
3398,348,CNN_0504140855350301737020_E_330,110.0
1877,349,CNN_118_J_4633_85,20.0
1235,349,CNN_118_J_4633_8,20.0
2554,349,CNN_118_J_4633_33,20.0
1881,350,CNN_724D_E_3324_2,110.0
946,350,CNN_724D_E_3324_4,110.0
445,350,CNN_724D_E_3324_1,110.0
1883,351,CNN_632_J_27471_48,20.0
512,351,CNN_632_J_27471_6,20.0
620,352,CNN_1111042239390200007460_E_284,110.0
605,352,CNN_1111042239390200007460_E_284,110.0
1888,352,CNN_1111042239390200007460_E_284,110.0
1889,353,CNN_625W_J_10382_7,20.0
3576,353,CNN_625W_J_10382_1,20.0
1890,354,CNN_0505091525540138590592_E_261,110.0
2662,354,CNN_0505091525540138590592_E_261,110.0
2054,354,CNN_0505091525540138590592_E_261,110.0
635,354,CNN_0505091525540138590592_E_261,110.0
3152,355,CNN_1010092240070143668020_C_185,380.0
241,355,CNN_1010092240070143668020_C_185,380.0
967,355,CNN_1010092240070143668020_C_185,380.0
1912,355,CNN_1010092240070143668020_C_185,380.0
1139,356,CNN_28C_J_14732_4,20.0
1919,356,CNN_28C_J_14732_12,20.0
1921,357,CNN_11651.100 K11 blau_E_31060_3,110.0
2439,357,CNN_11651.100 K11 blau_E_31060_2,110.0
775,357,CNN_11651.100 K11 blau_E_31060_1,110.0
1926,358,CNN_2Z_J_5489_27,20.0
1117,358,CNN_2Z_J_5489_5,20.0
2529,359,CNN_0505071241190302544528_E_469,110.0
1928,359,CNN_0505071241190302544528_E_469,110.0
642,359,CNN_0505071241190302544528_E_469,110.0
1170,360,CNN_0503251749520119771886_E_103,110.0
730,360,CNN_0503251749520119771886_E_103,110.0
1936,360,CNN_0503251749520119771886_E_103,110.0
1944,361,CNN_697Y_E_3317_3,110.0
3126,361,CNN_697Y_E_3317_1,110.0
3310,361,CNN_697Y_E_3317_2,110.0
2060,362,CNN_442A_J_12895_8,3.0
1946,362,CNN_442A_J_12895_26,3.0
1817,362,CNN_442A_J_12895_1,3.0
516,363,CNN_631B_E_3_1,110.0
2132,363,CNN_631B_E_3_3,110.0
1511,363,CNN_631B_E_3_7,110.0
476,363,CNN_631B_E_3_5,110.0
1713,363,CNN_631B_E_3_2,110.0
1952,363,CNN_631B_E_3_6,110.0
1654,363,CNN_631B_E_3_4,110.0
2742,364,CNN_36W_E_11931_13,110.0
1953,364,CNN_36W_E_11931_6,110.0
1731,364,CNN_36W_E_11931_1,110.0
2205,364,CNN_36W_E_11931_11,110.0
3143,364,CNN_36W_E_11931_9,110.0
2195,364,CNN_36W_E_11931_4,110.0
378,364,CNN_36W_E_11931_8,110.0
3645,364,CNN_36W_E_11931_10,110.0
1224,364,CNN_36W_E_11931_2,110.0
2484,364,CNN_36W_E_11931_12,110.0
2656,365,CNN_675B_J_3816_8,20.0
1958,365,CNN_675B_J_3816_31,20.0
1961,366,CNN_288K_J_2357_38,20.0
1058,366,CNN_288K_J_2357_11,20.0
1968,367,CNN_264S_E_19627_3,110.0
3392,367,CNN_264S_E_19627_2,110.0
1976,368,CNN_1005090922020112974120_E_103,110.0
3097,368,CNN_1005090922020112974120_E_103,110.0
3437,368,CNN_1005090922020112974120_E_103,110.0
855,369,CNN_268N_J_26135_2,6.0
1003,369,CNN_268N_J_26135_7,6.0
1978,369,CNN_268N_J_26135_8,6.0
3750,369,CNN_268N_J_26135_1,6.0
2998,369,CNN_268N_J_26135_4,6.0
590,369,CNN_268N_J_26135_5,6.0
3511,369,CNN_268N_J_26135_6,6.0
1984,370,CNN_0505071054340764151360_E_139,110.0
2026,370,CNN_0505071054340764151360_E_139,110.0
1176,370,CNN_0505071054340764151360_E_139,110.0
1748,371,CNN_1102021624450168466800_E_197,110.0
3263,371,CNN_1102021624450168466800_E_197,110.0
1987,371,CNN_1102021624450168466800_E_197,110.0
1992,372,CNN_490N_E_3339_1,110.0
2008,373,CNN_173A_C_18547_1,380.0
2009,374,CNN_173A_H_18546_1,30.0
3377,374,CNN_173A_H_18546_2,30.0
1841,375,CNN_F6R_E_19838_2,110.0
2010,375,CNN_F6R_E_19838_4,110.0
2147,375,CNN_F6R_E_19838_1,110.0
3554,376,CNN_309G_J_2475_13,20.0
2016,376,CNN_309G_J_2475_58,20.0
